page,pagesource,title,speaker,dateposted,duration,link
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Let's raise kids to be entrepreneurs,Cameron Herold,"Inspiring, Persuasive",21:24,https://www.ted.com/talks/cameron_herold_let_s_raise_kids_to_be_entrepreneurs
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,How to engineer a viral music video,Adam Sadowsky,"Ingenious, Funny",14:28,https://www.ted.com/talks/adam_sadowsky_engineers_a_viral_music_video
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Re-examining the remix,Lawrence Lessig,"Persuasive, Informative",18:45,https://www.ted.com/talks/lessig_nyed
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Lessons from fashion's free culture,Johanna Blakley,"Informative, Persuasive",15:36,https://www.ted.com/talks/johanna_blakley_lessons_from_fashion_s_free_culture
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Math class needs a makeover,Dan Meyer,"Inspiring, Persuasive",11:39,https://www.ted.com/talks/dan_meyer_math_curriculum_makeover
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,How great leaders inspire action,Simon Sinek,"Inspiring, Persuasive",18:04,https://www.ted.com/talks/simon_sinek_how_great_leaders_inspire_action
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,My seven species of robot — and how we created them,Dennis Hong,"Ingenious, Inspiring",15:55,https://www.ted.com/talks/dennis_hong_my_seven_species_of_robot
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Why we need to go back to Mars,Joel Levine,"Fascinating, Informative",16:14,https://www.ted.com/talks/joel_levine
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Technology's epic story,Kevin Kelly,"Fascinating, Informative",16:32,https://www.ted.com/talks/kevin_kelly_tells_technology_s_epic_story
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,How to expose the corrupt,Peter Eigen,"Courageous, Informative",17:01,https://www.ted.com/talks/peter_eigen_how_to_expose_the_corrupt
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,A lab the size of a postage stamp,George Whitesides,"Ingenious, Informative",16:16,https://www.ted.com/talks/george_whitesides_a_lab_the_size_of_a_postage_stamp
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Building a theater that remakes itself,Joshua Prince-Ramus,"Ingenious, Inspiring",18:42,https://www.ted.com/talks/joshua_prince_ramus_building_a_theater_that_remakes_itself
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,How to live to be 100+,Dan Buettner,"Informative, Inspiring",19:39,https://www.ted.com/talks/dan_buettner_how_to_live_to_be_100
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Animating a photo-real digital face,Paul Debevec,"Fascinating, Ingenious", 6:06,https://www.ted.com/talks/paul_debevec_animates_a_photo_real_digital_face
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,The post-crisis consumer,John Gerzema,"Informative, Inspiring",16:34,https://www.ted.com/talks/john_gerzema_the_post_crisis_consumer
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Tribal leadership,David Logan,"Inspiring, Informative",16:39,https://www.ted.com/talks/david_logan_on_tribal_leadership
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,An electrifying organ performance,Qi Zhang,"Beautiful, Fascinating", 3:05,https://www.ted.com/talks/qi_zhang_s_electrifying_organ_performance
17,https://www.ted.com/talks?event=tedx&page=17&sort=newest,Life in Biosphere 2,Jane Poynter,"Fascinating, Inspiring",15:53,https://www.ted.com/talks/jane_poynter_life_in_biosphere_2
